	f1	precision	recall	accuracy	TN	FP	FN	TP	n	selection	source	gamma	C
52	0.803149606299	0.809523809524	0.796875	0.806201550388	106.0	24.0	26.0	102.0	48	[1, 43, 10, 11, 26, 59, 35, 19, 12, 18, 20, 24, 62, 60, 40, 56, 2, 23, 52, 9, 61, 55, 0, 21, 51, 50, 33, 32, 48, 13, 7, 54, 4, 49, 63, 42, 16, 45, 8, 6, 31, 53, 34, 47, 3, 5, 39, 44]	ranksum	0.0	20.0
53	0.803149606299	0.809523809524	0.796875	0.806201550388	106.0	24.0	26.0	102.0	55	[1, 43, 10, 11, 26, 59, 35, 19, 12, 18, 20, 24, 62, 60, 40, 56, 2, 23, 52, 9, 61, 55, 0, 21, 51, 50, 33, 32, 48, 13, 7, 54, 4, 49, 63, 42, 16, 45, 8, 6, 31, 53, 34, 47, 3, 5, 39, 44, 28, 46, 27, 37, 58, 66, 29]	ranksum	0.0	20.0
54	0.803149606299	0.809523809524	0.796875	0.806201550388	106.0	24.0	26.0	102.0	45	[10, 43, 56, 1, 40, 62, 61, 60, 24, 35, 63, 12, 46, 19, 7, 26, 33, 11, 8, 59, 47, 23, 0, 32, 54, 9, 48, 22, 2, 55, 39, 13, 44, 45, 49, 50, 18, 51, 20, 3, 53, 42, 58, 4, 67]	mi	0.0	20.0
55	0.803088803089	0.793893129771	0.8125	0.802325581395	103.0	27.0	24.0	104.0	28	[10, 43, 56, 1, 40, 62, 61, 60, 24, 35, 63, 12, 46, 19, 7, 26, 33, 11, 8, 59, 47, 23, 0, 32, 54, 9, 48, 22]	mi	0.0	100.0
56	0.803088803089	0.793893129771	0.8125	0.802325581395	103.0	27.0	24.0	104.0	45	[1, 43, 10, 35, 40, 11, 26, 56, 24, 62, 60, 59, 12, 61, 19, 0, 18, 2, 63, 23, 20, 54, 9, 46, 7, 33, 55, 8, 32, 47, 49, 42, 52, 48, 4, 13, 45, 50, 53, 3, 58, 34, 44, 51, 39]	combined	0.0	20.0
57	0.802973977695	0.765957446809	0.84375	0.794573643411	97.0	33.0	20.0	108.0	44	[10, 43, 56, 1, 40, 62, 61, 60, 24, 35, 63, 12, 46, 19, 7, 26, 33, 11, 8, 59, 47, 23, 0, 32, 54, 9, 48, 22, 2, 55, 39, 13, 44, 45, 49, 50, 18, 51, 20, 3, 53, 42, 58, 4]	mi	0.0	100.0
58	0.801619433198	0.831932773109	0.7734375	0.81007751938	110.0	20.0	29.0	99.0	38	[40, 1, 59, 24, 46, 34, 54, 42, 61, 56, 58, 11, 62, 38, 60, 52, 47, 8, 23, 5, 4, 45, 14, 35, 7, 39, 43, 37, 64, 28, 33, 53, 44, 41, 0, 3, 12, 9]	RFE	0.0	20.0
59	0.801619433198	0.831932773109	0.7734375	0.81007751938	110.0	20.0	29.0	99.0	37	[40, 1, 59, 24, 46, 34, 54, 42, 61, 56, 58, 11, 62, 38, 60, 52, 47, 8, 23, 5, 4, 45, 14, 35, 7, 39, 43, 37, 64, 28, 33, 53, 44, 41, 0, 3, 12]	RFE	0.0	20.0
60	0.801619433198	0.831932773109	0.7734375	0.81007751938	110.0	20.0	29.0	99.0	33	[40, 1, 59, 24, 46, 34, 54, 42, 61, 56, 58, 11, 62, 38, 60, 52, 47, 8, 23, 5, 4, 45, 14, 35, 7, 39, 43, 37, 64, 28, 33, 53, 44]	RFE	0.0	20.0
61	0.801587301587	0.814516129032	0.7890625	0.806201550388	107.0	23.0	27.0	101.0	47	[1, 43, 10, 11, 26, 59, 35, 19, 12, 18, 20, 24, 62, 60, 40, 56, 2, 23, 52, 9, 61, 55, 0, 21, 51, 50, 33, 32, 48, 13, 7, 54, 4, 49, 63, 42, 16, 45, 8, 6, 31, 53, 34, 47, 3, 5, 39]	ranksum	0.0	20.0
