	f1	precision	recall	accuracy	TN	FP	FN	TP	n	selection	source	gamma	C
68	0.793522267206	0.823529411765	0.765625	0.802325581395	109.0	21.0	30.0	98.0	5	[40, 1, 59, 24, 46]	RFE	0.1	1000.0
69	0.792156862745	0.795275590551	0.7890625	0.794573643411	104.0	26.0	27.0	101.0	19	[1, 43, 10, 11, 40, 26, 59, 35, 56, 24, 60, 62, 0, 61, 18, 2, 12, 54, 63]	f-test	0.1	100.0
70	0.792156862745	0.795275590551	0.7890625	0.794573643411	104.0	26.0	27.0	101.0	14	[43, 1, 10, 40, 19, 18, 56, 12, 26, 20, 59, 60, 35, 24]	combined	0.1	1000.0
71	0.792156862745	0.795275590551	0.7890625	0.794573643411	104.0	26.0	27.0	101.0	29	[43, 10, 1, 18, 20, 19, 40, 34, 8, 16, 3, 56, 54, 7, 46, 42, 2, 47, 12, 0, 53, 36, 38, 45, 21, 61, 9, 55, 66]	chi2	0.1	10.0
72	0.792	0.811475409836	0.7734375	0.798449612403	107.0	23.0	29.0	99.0	56	[43, 1, 10, 40, 19, 18, 56, 12, 26, 20, 59, 60, 35, 24, 61, 54, 62, 11, 2, 8, 42, 52, 46, 34, 16, 53, 23, 0, 47, 55, 9, 33, 4, 49, 63, 45, 32, 7, 3, 50, 38, 58, 21, 48, 5, 13, 51, 17, 31, 36, 44, 66, 28, 39, 37, 27]	combined	0.1	10.0
73	0.792	0.811475409836	0.7734375	0.798449612403	107.0	23.0	29.0	99.0	65	[43, 10, 1, 18, 20, 19, 40, 34, 8, 16, 3, 56, 54, 7, 46, 42, 2, 47, 12, 0, 53, 36, 38, 45, 21, 61, 9, 55, 66, 17, 49, 44, 39, 52, 15, 26, 41, 37, 48, 50, 59, 60, 57, 28, 24, 5, 4, 33, 62, 63, 30, 35, 58, 27, 11, 29, 23, 32, 25, 13, 67, 31, 14, 51, 22]	chi2	0.01	100.0
74	0.792	0.811475409836	0.7734375	0.798449612403	107.0	23.0	29.0	99.0	56	[1, 43, 10, 11, 26, 59, 35, 19, 12, 18, 20, 24, 62, 60, 40, 56, 2, 23, 52, 9, 61, 55, 0, 21, 51, 50, 33, 32, 48, 13, 7, 54, 4, 49, 63, 42, 16, 45, 8, 6, 31, 53, 34, 47, 3, 5, 39, 44, 28, 46, 27, 37, 58, 66, 29, 38]	ranksum	0.01	100.0
75	0.792	0.811475409836	0.7734375	0.798449612403	107.0	23.0	29.0	99.0	32	[43, 1, 10, 40, 19, 18, 56, 12, 26, 20, 59, 60, 35, 24, 61, 54, 62, 11, 2, 8, 42, 52, 46, 34, 16, 53, 23, 0, 47, 55, 9, 33]	combined	0.01	1000.0
76	0.792	0.811475409836	0.7734375	0.798449612403	107.0	23.0	29.0	99.0	23	[1, 43, 10, 11, 26, 59, 35, 19, 12, 18, 20, 24, 62, 60, 40, 56, 2, 23, 52, 9, 61, 55, 0]	ranksum	0.1	100.0
77	0.792	0.811475409836	0.7734375	0.798449612403	107.0	23.0	29.0	99.0	43	[43, 1, 10, 62, 60, 40, 35, 19, 24, 26, 56, 12, 18, 59, 54, 61, 32, 33, 11, 51, 46, 23, 8, 31, 52, 20, 5, 4, 16, 22, 42, 53, 58, 63, 47, 2, 50, 38, 13, 34, 14, 45, 49]	mi	0.01	100.0
