	f1	precision	recall	accuracy	TN	FP	FN	TP	n	selection	source	gamma	C
53	0.792	0.811475409836	0.7734375	0.798449612403	107.0	23.0	29.0	99.0	59	[1, 43, 10, 35, 40, 11, 26, 56, 24, 62, 60, 59, 12, 61, 19, 0, 18, 2, 63, 23, 20, 54, 9, 46, 7, 33, 55, 8, 32, 47, 49, 42, 52, 48, 4, 13, 45, 50, 53, 3, 58, 34, 44, 51, 39, 38, 16, 6, 21, 31, 66, 22, 28, 5, 27, 37, 36, 29, 17]	combined	0.1	10.0
54	0.792	0.811475409836	0.7734375	0.798449612403	107.0	23.0	29.0	99.0	23	[1, 43, 10, 11, 26, 59, 35, 19, 12, 18, 20, 24, 62, 60, 40, 56, 2, 23, 52, 9, 61, 55, 0]	ranksum	0.1	100.0
55	0.792	0.811475409836	0.7734375	0.798449612403	107.0	23.0	29.0	99.0	27	[1, 43, 10, 35, 40, 11, 26, 56, 24, 62, 60, 59, 12, 61, 19, 0, 18, 2, 63, 23, 20, 54, 9, 46, 7, 33, 55]	combined	0.01	1000.0
56	0.792	0.811475409836	0.7734375	0.798449612403	107.0	23.0	29.0	99.0	25	[1, 43, 10, 11, 40, 26, 59, 35, 56, 24, 60, 62, 0, 61, 18, 2, 12, 54, 63, 19, 42, 34, 46, 20, 23]	f-test	0.1	10.0
57	0.790697674419	0.784615384615	0.796875	0.790697674419	102.0	28.0	26.0	102.0	9	[1, 43, 10, 35, 40, 11, 26, 56, 24]	combined	0.1	1000.0
58	0.790513833992	0.8	0.78125	0.794573643411	105.0	25.0	28.0	100.0	53	[1, 43, 10, 11, 26, 59, 35, 19, 12, 18, 20, 24, 62, 60, 40, 56, 2, 23, 52, 9, 61, 55, 0, 21, 51, 50, 33, 32, 48, 13, 7, 54, 4, 49, 63, 42, 16, 45, 8, 6, 31, 53, 34, 47, 3, 5, 39, 44, 28, 46, 27, 37, 58]	ranksum	0.01	100.0
59	0.790513833992	0.8	0.78125	0.794573643411	105.0	25.0	28.0	100.0	18	[40, 1, 59, 24, 46, 34, 54, 42, 61, 56, 58, 11, 62, 38, 60, 52, 47, 8]	RFE	0.1	100.0
60	0.790322580645	0.816666666667	0.765625	0.798449612403	108.0	22.0	30.0	98.0	61	[1, 43, 10, 35, 40, 11, 26, 56, 24, 62, 60, 59, 12, 61, 19, 0, 18, 2, 63, 23, 20, 54, 9, 46, 7, 33, 55, 8, 32, 47, 49, 42, 52, 48, 4, 13, 45, 50, 53, 3, 58, 34, 44, 51, 39, 38, 16, 6, 21, 31, 66, 22, 28, 5, 27, 37, 36, 29, 17, 57, 41]	combined	0.1	10.0
61	0.790322580645	0.816666666667	0.765625	0.798449612403	108.0	22.0	30.0	98.0	57	[1, 43, 10, 11, 26, 59, 35, 19, 12, 18, 20, 24, 62, 60, 40, 56, 2, 23, 52, 9, 61, 55, 0, 21, 51, 50, 33, 32, 48, 13, 7, 54, 4, 49, 63, 42, 16, 45, 8, 6, 31, 53, 34, 47, 3, 5, 39, 44, 28, 46, 27, 37, 58, 66, 29, 38, 17]	ranksum	0.1	10.0
62	0.790322580645	0.816666666667	0.765625	0.798449612403	108.0	22.0	30.0	98.0	29	[1, 43, 10, 11, 26, 59, 35, 19, 12, 18, 20, 24, 62, 60, 40, 56, 2, 23, 52, 9, 61, 55, 0, 21, 51, 50, 33, 32, 48]	ranksum	0.01	1000.0
63	0.790322580645	0.816666666667	0.765625	0.798449612403	108.0	22.0	30.0	98.0	30	[1, 43, 10, 11, 26, 59, 35, 19, 12, 18, 20, 24, 62, 60, 40, 56, 2, 23, 52, 9, 61, 55, 0, 21, 51, 50, 33, 32, 48, 13]	ranksum	0.1	100.0
